Calibration_Linear,Calibration_ToF,Run1_Linear,Run1_ToF,Run2_Linear,Run2_ToF
,,508,88,551,91
,,508,96,551,93
,,508,83,551,93
,,508,90,551,99
,,508,95,551,100
,,508,93,551,93
,,508,97,551,99
,,508,96,551,99
,,508,95,551,98
,,508,87,551,99
,,508,89,551,102
,,508,100,551,103
,,508,97,551,105
,,508,98,551,99
,,508,88,551,103
,,508,87,551,103
,,508,98,551,103
,,508,101,551,98
,,508,93,551,99
,,508,98,551,97
,,508,100,551,99
,,508,87,551,96
,,508,94,551,94
,,508,98,551,100
,,508,92,551,100
,,508,98,551,102
,,508,93,551,99
,,508,95,551,103
,,508,94,551,101
,,508,101,551,95
,,508,98,551,101
,,508,96,551,101
,,508,92,551,98
,,508,91,551,98
,,508,94,551,104
,,509,89,551,106
,,509,93,551,99
,,509,100,551,96
,,509,89,551,97
,,509,92,551,104
,,510,95,551,94
,,510,94,551,98
,,510,94,551,102
,,510,88,551,97
,,510,90,551,102
,,509,89,551,98
,,509,87,551,99
,,509,95,551,103
,,509,100,551,103
,,509,99,551,91
,,509,98,551,107
,,510,92,551,108
,,510,97,551,97
,,510,96,551,104
,,510,95,551,104
,,510,97,551,94
,,510,87,551,96
,,510,95,551,96
,,510,91,551,98
,,510,89,551,97
,,510,90,551,95
,,511,86,551,91
,,511,94,551,98
,,511,102,551,100
,,512,99,551,95
,,512,92,551,95
,,512,98,551,95
,,512,98,551,92
,,512,96,551,97
,,512,84,551,97
,,512,90,551,94
,,512,89,551,95
,,512,91,551,96
,,512,98,551,99
,,512,92,551,101
,,513,97,551,99
,,513,90,551,93
,,514,87,551,105
,,514,98,551,108
,,514,96,551,99
,,514,97,551,100
,,514,91,551,102
,,514,94,551,99
,,514,97,551,93
,,512,86,551,96
,,513,89,551,97
,,514,91,551,94
,,514,95,551,96
,,513,95,551,95
,,513,91,551,100
,,513,93,551,100
,,513,84,551,104
,,513,88,551,97
,,513,94,551,93
,,513,93,551,102
,,513,85,551,100
,,513,90,551,105
,,513,94,551,105
,,514,90,551,100
,,514,93,551,100
,,514,94,551,96
,,514,90,551,100
,,514,93,551,106
,,514,98,551,98
,,514,94,551,95
,,514,98,551,99
,,514,93,551,102
,,514,87,551,99
,,514,105,551,97
,,514,88,551,97
,,514,90,551,99
,,514,99,551,97
,,514,92,551,100
,,514,100,551,97
,,514,88,551,95
,,514,97,551,95
,,514,99,551,92
,,514,96,551,93
,,514,99,551,98
,,514,100,551,95
,,514,99,551,96
,,514,92,551,101
,,514,90,551,97
,,514,95,551,96
,,514,94,551,98
,,514,92,551,94
,,514,96,551,97
,,514,90,551,100
,,514,95,551,101
,,514,97,551,100
,,514,96,551,103
,,514,93,551,109
,,514,94,551,99
,,514,101,551,96
,,514,94,551,101
,,514,93,551,99
,,514,97,551,96
,,514,93,551,96
,,514,93,551,98
,,514,96,551,101
,,514,90,551,97
,,514,101,551,98
,,514,97,551,96
,,514,93,551,99
,,514,101,551,99
,,514,96,551,103
,,514,99,551,110
,,514,89,551,104
,,514,92,551,95
,,513,95,551,101
,,514,87,551,100
,,514,100,551,94
,,514,102,551,102
,,514,100,551,100
,,514,99,551,98
,,514,99,551,98
,,514,87,551,94
,,514,93,551,97
,,514,97,551,97
,,514,89,551,94
,,514,94,551,101
,,514,98,551,109
,,514,86,551,102
,,514,93,551,99
,,514,97,551,97
,,514,98,551,102
,,514,102,551,95
,,514,97,551,98
,,514,99,551,106
,,514,92,551,103
,,514,86,551,103
,,514,95,551,106
,,514,89,551,100
,,514,99,551,96
,,514,88,551,102
,,514,92,551,101
,,514,94,551,105
,,514,92,551,102
,,514,93,551,99
,,514,95,551,94
,,514,94,551,96
,,514,94,551,97
,,514,85,551,97
,,514,89,551,101
,,514,97,551,103
,,514,95,551,101
,,514,87,551,105
,,514,95,551,99
,,514,103,551,103
,,514,96,551,99
,,514,89,551,94
,,514,94,551,97
,,514,87,551,97
,,514,87,551,96
,,514,97,551,101
,,514,91,551,102
,,514,88,551,101
,,514,89,551,105
,,514,91,551,105
,,514,94,551,96
,,515,90,551,97
,,514,94,551,107
,,514,96,551,95
,,514,101,551,95
,,514,96,551,104
,,514,92,551,103
,,514,96,551,103
,,514,97,551,98
,,514,90,551,103
,,514,93,551,103
,,515,89,551,103
,,515,86,551,106
,,515,86,551,94
,,514,88,551,95
,,514,97,551,95
,,515,98,551,99
,,515,99,551,98
,,514,98,551,105
,,514,93,551,101
,,514,97,551,97
,,515,90,551,99
,,515,96,551,97
,,514,86,551,102
,,514,96,551,101
,,514,94,551,97
,,515,99,551,97
,,514,96,551,99
,,514,95,551,96
,,514,88,551,94
,,514,94,551,110
,,514,97,551,108
,,514,86,551,99
,,515,86,551,98
,,514,92,551,100
,,515,95,551,103
,,515,93,551,96
,,515,95,551,101
,,515,102,551,100
,,515,96,551,101
,,515,98,551,105
,,514,97,551,103
,,514,94,551,93
,,513,90,551,97
,,513,92,551,97
,,513,97,551,99
,,512,87,551,100
,,512,88,551,99
,,512,95,551,95
,,512,98,551,100
,,512,81,551,99
,,512,85,551,93
,,511,96,551,95
,,511,85,551,95
,,511,91,551,95
,,511,86,551,97
,,511,91,551,99
,,511,107,551,98
,,512,93,551,96
,,512,84,551,94
,,512,96,551,100
,,512,94,551,97
,,512,94,551,99
,,512,99,551,106
,,512,95,551,110
,,512,94,551,99
,,512,98,551,99
,,512,97,551,101
,,513,91,551,98
,,513,96,551,97
,,514,96,551,98
,,514,85,551,97
,,514,99,551,98
,,514,92,551,102
,,515,90,551,96
,,515,107,551,97
,,515,99,551,101
,,515,108,551,99
,,515,115,551,96
,,515,93,551,95
,,515,90,551,99
,,515,102,551,97
,,515,93,551,100
,,515,97,551,103
,,515,96,551,97
,,514,90,551,98
,,513,85,551,99
,,513,91,551,101
,,513,94,551,96
,,514,94,551,97
,,514,94,551,94
,,514,95,551,92
,,514,89,551,98
,,514,93,551,97
,,513,95,551,99
,,514,91,551,106
,,513,93,551,98
,,513,94,551,100
,,512,92,551,99
,,512,91,551,98
,,512,89,551,94
,,511,96,551,96
,,511,87,551,87
,,511,90,551,89
,,510,90,551,105
,,510,91,551,99
,,509,92,551,101
,,509,92,551,103
,,510,97,551,97
,,509,97,551,97
,,510,98,551,100
,,510,90,551,102
,,510,91,551,94
,,511,96,551,98
,,511,95,551,96
,,512,96,551,100
,,513,93,551,102
,,513,89,551,96
,,513,94,551,93
,,513,94,551,107
,,513,95,551,105
,,513,95,551,101
,,513,91,551,102
,,513,88,551,97
,,514,99,551,97
,,514,90,551,96
,,514,89,551,95
,,514,100,551,99
,,514,95,551,96
,,514,101,551,97
,,514,103,551,94
,,515,97,551,95
,,515,100,551,103
,,516,98,551,97
,,517,97,551,92
,,517,94,551,94
,,518,97,551,96
,,519,92,551,96
,,519,94,551,92
,,518,98,551,93
,,517,95,551,94
,,517,100,551,94
,,517,99,551,92
,,516,98,551,95
,,516,98,551,98
,,515,96,551,98
,,516,95,551,97
,,515,96,551,102
,,515,90,551,100
,,515,95,551,96
,,515,96,551,93
,,515,101,551,104
,,515,95,551,92
,,515,93,551,93
,,515,96,551,97
,,514,96,551,99
,,514,94,551,100
,,514,98,551,97
,,514,95,551,95
,,513,96,551,93
,,511,92,551,96
,,511,91,551,98
,,511,95,551,97
,,511,94,551,98
,,512,94,551,96
,,512,97,551,97
,,513,94,551,98
,,513,87,551,95
,,513,98,551,97
,,513,96,551,97
,,513,91,551,98
,,513,92,551,96
,,513,94,551,95
,,513,88,551,99
,,513,93,551,97
,,513,94,551,95
,,513,90,551,99
,,513,83,551,92
,,513,97,551,95
,,512,95,551,102
,,513,94,551,95
,,513,98,551,98
,,513,96,551,96
,,513,99,551,98
,,513,95,551,99
,,513,90,551,97
,,513,93,551,100
,,513,96,551,95
,,513,94,551,93
,,511,94,551,93
,,512,98,551,99
,,512,93,551,96
,,513,94,551,95
,,512,92,551,100
,,512,93,551,97
,,512,101,551,95
,,512,97,551,95
,,512,90,551,102
,,512,92,551,99
,,512,93,551,94
,,512,96,551,98
,,512,99,551,98
,,512,94,551,98
,,512,92,551,96
,,513,90,551,97
,,513,95,551,104
,,513,97,551,99
,,513,93,551,102
,,513,94,551,100
,,513,99,551,99
,,514,97,551,93
,,514,93,551,95
,,514,95,551,100
,,515,95,551,102
,,515,88,551,101
,,516,96,551,101
,,516,95,551,98
,,516,93,551,98
,,515,102,551,99
,,515,99,551,102
,,514,86,551,96
,,514,92,551,97
,,514,94,551,97
,,513,92,551,92
,,514,93,551,94
,,514,95,551,92
,,514,92,551,95
,,514,90,551,93
,,514,89,551,92
,,515,89,551,90
,,514,98,551,91
,,514,94,551,94
,,514,97,551,94
,,514,95,551,92
,,514,91,551,94
,,514,97,551,96
,,514,94,551,94
,,514,94,551,93
,,514,88,551,94
,,514,85,551,94
,,514,97,551,95
,,514,95,551,91
,,514,93,551,91
,,515,91,551,94
,,513,92,551,91
,,512,96,551,91
,,513,89,551,91
,,512,94,551,95
,,513,87,551,97
,,513,88,551,92
,,513,90,551,92
,,514,93,551,93
,,514,97,551,93
,,514,98,551,91
,,514,93,551,90
,,514,94,551,90
,,515,90,551,93
,,516,97,551,93
,,516,94,551,94
,,516,96,551,93
,,515,91,551,92
,,514,91,551,94
,,513,87,551,94
,,512,91,551,93
,,512,88,551,92
,,513,88,551,91
,,512,92,551,91
,,513,99,551,93
,,512,97,551,91
,,513,93,551,93
,,513,92,551,93
,,514,94,551,93
,,514,94,551,95
,,513,93,551,95
,,513,94,551,96
,,513,88,551,93
,,513,94,551,94
,,514,94,551,92
,,513,94,551,92
,,513,97,551,93
,,513,94,551,93
,,512,90,551,95
,,512,91,551,92
,,513,94,551,94
,,513,97,551,96
,,514,99,551,98
,,514,95,551,92
,,514,100,551,94
,,514,95,551,100
,,514,94,551,94
,,513,88,551,97
,,513,95,551,101
,,513,94,551,96
,,513,92,551,102
,,512,94,551,100
,,513,95,551,96
,,512,92,551,95
,,513,89,551,97
,,513,93,551,97
,,513,91,551,99
,,513,89,551,102
,,513,96,551,98
,,513,96,551,97
,,515,91,551,101
,,516,91,551,101
,,516,93,551,98
,,516,89,551,97
,,516,89,551,95
,,516,87,551,99
,,515,92,550,104
,,514,94,551,101
,,514,97,551,98
,,515,98,551,97
,,515,89,551,98
,,516,87,551,96
,,516,98,551,98
,,516,97,551,107
,,516,90,551,100
,,516,91,551,97
,,516,96,551,104
,,516,98,551,97
,,516,98,551,102
,,516,92,551,96
,,516,96,551,96
,,516,96,551,95
,,516,87,551,94
,,517,94,551,97
,,516,94,551,93
,,517,98,551,92
,,517,96,551,93
,,517,93,551,92
,,517,92,551,93
,,517,93,551,94
,,518,102,551,94
,,518,97,551,97
,,518,95,551,92
,,517,93,551,91
,,517,94,551,92
,,517,95,551,98
,,517,99,551,99
,,517,87,551,94
,,517,92,551,98
,,514,98,551,97
,,514,90,551,97
,,514,97,551,103
,,515,93,551,90
,,516,102,551,88
,,514,95,551,99
,,514,94,551,101
,,514,101,551,94
,,514,87,551,91
,,515,85,551,91
,,515,97,551,91
,,516,93,551,92
,,516,92,551,95
,,516,90,551,97
,,516,88,551,94
,,516,89,551,95
,,517,91,551,95
,,516,100,551,100
,,516,88,551,95
,,516,86,551,99
,,516,93,551,99
,,516,94,551,98
,,515,92,551,100
,,515,93,551,98
,,514,95,551,97
,,515,94,551,96
,,516,92,551,95
,,514,91,551,94
,,515,92,551,98
,,515,91,551,99
,,516,91,551,94
,,516,92,551,97
,,516,93,551,97
,,516,92,551,96
,,516,92,551,95
,,516,93,551,100
,,516,93,551,99
,,516,94,551,94
,,516,90,551,91
,,516,93,551,101
,,516,92,551,98
,,515,91,551,93
,,515,93,551,96
,,515,92,551,98
,,515,91,551,93
,,515,93,551,94
,,515,94,551,93
,,515,91,551,99
,,516,95,551,100
,,516,95,551,100
,,516,92,551,98
,,516,91,551,99
,,516,91,551,102
,,516,88,551,98
,,516,92,551,100
,,516,92,551,97
,,516,92,551,96
,,516,91,551,98
,,516,87,551,95
,,516,87,551,96
,,516,92,551,97
,,516,89,551,103
,,516,91,551,97
,,516,91,551,100
,,516,90,551,103
,,516,92,551,99
,,516,92,551,97
,,516,92,551,97
,,516,94,551,102
,,516,92,551,99
,,516,94,551,98
,,516,91,551,94
,,516,91,551,95
,,516,91,551,97
,,516,93,551,96
,,516,92,551,94
,,516,92,551,94
,,516,91,551,100
,,516,94,551,95
,,516,93,551,97
,,516,89,551,101
,,516,94,551,98
,,516,91,551,100
,,515,88,551,95
,,514,91,551,102
,,514,93,551,101
,,514,94,551,97
,,514,93,551,96
,,514,92,551,101
,,514,90,551,99
,,514,89,551,97
,,515,94,551,102
,,515,90,551,100
,,515,89,551,96
,,515,89,551,102
,,515,93,551,100
,,515,91,551,98
,,515,90,551,102
,,515,91,551,103
,,515,90,551,102
,,515,90,551,98
,,515,91,551,93
,,515,93,551,94
,,515,92,551,95
,,515,91,551,98
,,515,92,551,94
,,515,89,551,94
,,515,89,551,96
,,515,95,551,100
,,515,95,551,100
,,515,94,551,92
,,516,94,551,99
,,515,91,551,100
,,516,92,551,94
,,516,94,551,99
,,516,92,551,96
,,516,91,551,93
,,516,89,551,97
,,516,92,551,97
,,516,93,551,98
,,516,93,551,98
,,516,93,551,93
,,516,92,551,90
,,516,92,551,92
,,516,92,551,99
,,516,94,551,97
,,516,93,551,94
,,516,93,551,102
,,516,92,551,99
,,516,93,551,97
,,516,89,551,97
,,516,88,551,91
,,516,90,551,92
,,515,91,551,92
,,515,91,551,94
,,515,88,551,95
,,515,88,551,90
,,515,92,551,94
,,515,91,551,94
,,515,91,551,94
,,515,91,551,92
,,515,90,551,93
,,515,94,551,93
,,515,94,551,94
,,515,90,551,94
,,516,92,551,94
,,516,93,551,93
,,516,91,551,94
,,516,89,551,94
,,516,90,551,94
,,515,90,551,98
,,515,92,551,95
,,515,90,551,95
,,515,92,551,98
,,515,92,551,97
,,516,88,551,101
,,516,89,551,94
,,516,94,551,96
,,516,90,551,98
,,516,90,551,96
,,516,90,551,96
,,516,92,551,99
,,516,93,551,97
,,516,93,551,97
,,516,95,551,99
,,516,95,551,101
,,516,93,551,99
,,516,92,551,93
,,516,94,551,95
,,516,90,551,103
,,516,92,551,110
,,516,92,551,107
,,516,90,551,100
,,516,91,551,95
,,516,93,551,99
,,516,95,551,100
,,516,98,551,98
,,516,92,551,99
,,516,90,551,101
,,516,91,551,97
,,516,92,551,110
,,516,91,551,106
,,516,92,551,94
,,516,93,551,93
,,516,93,551,95
,,516,94,551,100
,,516,92,551,98
,,516,89,551,95
,,516,91,551,100
,,516,92,551,95
,,516,90,551,102
,,516,94,551,100
,,516,91,551,98
,,516,91,551,106
,,516,93,551,100
,,516,92,551,97
,,516,92,551,98
,,516,93,551,101
,,517,90,551,95
,,516,91,551,95
,,516,93,551,102
,,517,92,551,97
,,517,94,551,98
,,517,93,551,98
,,517,93,551,103
,,517,90,551,103
,,517,91,551,94
,,517,94,551,98
,,517,90,551,98
,,517,90,551,95
,,517,92,551,101
,,517,91,551,105
,,517,93,551,106
,,517,93,551,91
,,517,90,551,99
,,517,93,551,102
,,516,93,551,104
,,516,93,551,108
,,516,97,551,101
,,516,93,551,108
,,516,89,551,103
,,516,91,551,97
,,516,91,551,97
,,516,94,551,105
,,516,95,551,107
,,516,93,551,106
,,516,91,551,102
,,516,94,551,100
,,516,94,551,102
,,516,92,551,93
,,516,92,551,96
,,516,91,551,99
,,516,91,551,91
,,516,96,551,94
,,516,92,551,95
,,516,90,551,94
,,516,91,551,93
,,516,91,551,96
,,516,93,551,102
,,516,92,551,98
,,516,91,551,100
,,516,94,551,100
,,516,95,551,102
,,516,92,551,101
,,517,92,551,97
,,516,102,551,98
,,517,97,551,98
,,517,95,551,93
,,516,94,551,97
,,517,93,551,99
,,516,91,551,102
,,517,91,551,106
,,517,90,551,105
,,516,93,551,107
,,517,92,551,99
,,517,91,551,96
,,517,92,551,98
,,517,90,551,95
,,517,93,551,102
,,517,94,551,103
,,517,92,551,96
,,517,96,551,97
,,516,95,551,100
,,517,88,551,96
,,517,95,551,98
,,517,93,551,97
,,516,92,551,96
,,516,93,551,96
,,516,92,551,95
,,516,91,551,100
,,516,90,551,99
,,516,93,551,94
,,516,93,551,99
,,516,90,551,99
,,516,93,551,99
,,516,91,551,95
,,516,90,551,94
,,516,90,551,95
,,516,92,551,95
,,516,93,551,92
,,516,91,551,97
,,516,90,551,101
,,516,90,551,97
,,516,93,551,97
,,516,89,551,91
,,516,90,551,94
,,516,90,551,93
,,516,92,551,92
,,516,94,551,94
,,516,94,551,93
,,516,93,551,94
,,516,96,551,91
,,516,95,551,96
,,516,95,551,95
,,516,93,551,91
,,516,99,551,92
,,516,92,551,94
,,516,93,551,92
,,516,93,551,95
,,516,91,551,93
,,516,91,551,91
,,516,94,551,94
,,516,93,551,92
,,516,93,551,93
,,516,92,551,94
,,516,88,551,92
,,516,93,551,94
,,516,89,551,93
,,516,91,551,93
,,516,95,551,97
,,516,92,551,94
,,516,93,551,95
,,516,91,551,96
,,516,90,551,93
,,516,94,551,92
,,516,92,551,94
,,516,92,551,93
,,516,90,551,95
,,516,86,551,91
,,516,88,551,90
,,516,91,551,96
,,516,90,551,98
,,516,93,551,97
,,516,93,551,93
,,516,93,551,97
,,516,86,551,92
,,516,92,551,91
,,516,89,551,95
,,516,91,551,93
,,516,92,551,93
,,516,92,551,92
,,516,93,551,93
,,516,89,551,93
,,516,88,551,96
,,516,88,551,94
,,516,88,551,95
,,516,89,551,97
,,516,88,551,95
,,516,91,551,94
,,516,92,551,93
,,516,88,551,94
,,516,89,551,93
,,516,89,551,94
,,516,90,551,93
,,516,91,551,95
,,,89,551,96
,,,,551,92
,,,,551,89
,,,,551,92
,,,,551,94
,,,,551,92
,,,,551,95
,,,,551,95
,,,,551,94
,,,,551,94
,,,,551,95
,,,,551,95
,,,,551,93
,,,,551,92
,,,,551,94
,,,,551,95
,,,,551,92
,,,,551,93
,,,,551,92
,,,,551,91
,,,,551,95
,,,,551,94
,,,,551,94
,,,,551,95
,,,,551,94
,,,,551,96
,,,,551,95
,,,,551,93
,,,,551,93
,,,,551,92
,,,,551,95
,,,,551,96
,,,,551,93
,,,,551,94
,,,,551,95
,,,,551,97
,,,,551,97
,,,,551,95
,,,,551,96
,,,,551,95
,,,,551,94
,,,,551,95
,,,,551,94
,,,,551,94
,,,,551,95
,,,,551,92
,,,,551,92
,,,,551,92
,,,,551,96
,,,,551,96
,,,,551,93
,,,,551,94
,,,,551,93
,,,,551,94
,,,,551,96
,,,,551,92
,,,,551,92
,,,,551,93
,,,,551,92
,,,,551,93
,,,,551,95
,,,,551,95
,,,,551,94
,,,,551,93
,,,,551,92
,,,,551,91
,,,,551,93
,,,,551,97
,,,,551,98
,,,,551,97
,,,,551,99
,,,,551,93
,,,,551,95
,,,,551,101
,,,,551,101
,,,,551,100
,,,,551,97
,,,,551,107
,,,,551,103
,,,,551,97
,,,,551,95
,,,,551,100
,,,,551,101
,,,,551,98
,,,,551,99
,,,,551,101
,,,,551,100
,,,,551,96
,,,,551,95
,,,,551,94
,,,,551,93
,,,,551,100
,,,,551,98
,,,,551,97
,,,,551,95
,,,,551,94
,,,,551,93
,,,,551,93
,,,,551,92
,,,,551,94
,,,,551,93
,,,,551,95
,,,,551,94
,,,,551,91
,,,,551,95
,,,,551,94
,,,,551,91
,,,,551,96
,,,,551,96
,,,,551,96
,,,,551,95
,,,,551,102
,,,,551,98
,,,,551,92
,,,,551,93
,,,,551,93
,,,,551,95
,,,,551,93
,,,,551,93
,,,,551,96
,,,,551,93
,,,,551,92
,,,,551,99
,,,,551,97
,,,,551,97
,,,,551,98
,,,,551,98
,,,,551,98
,,,,551,95
,,,,551,95
,,,,551,94
,,,,551,92
,,,,551,94
,,,,551,94
,,,,551,95
,,,,551,101
,,,,551,99
,,,,551,99
,,,,551,95
,,,,551,100
,,,,551,100
,,,,551,99
,,,,551,99
,,,,551,102
,,,,551,103
,,,,551,99
,,,,551,100
,,,,551,99
,,,,551,101
,,,,551,96
,,,,551,101
,,,,551,99
,,,,551,102
,,,,551,104
,,,,551,100
,,,,551,104
,,,,551,105
,,,,551,100
,,,,551,100
,,,,551,97
,,,,551,99
,,,,551,99
,,,,551,98
,,,,551,96
,,,,551,98
,,,,551,98
,,,,551,96
,,,,551,97
,,,,551,97
,,,,551,98
,,,,551,98
,,,,551,97
,,,,551,102
,,,,551,100
,,,,551,96
,,,,551,98
,,,,551,97
,,,,551,97
,,,,551,99
,,,,551,96
,,,,551,95
,,,,551,96
,,,,551,98
,,,,551,97
,,,,551,100
,,,,551,99
,,,,551,97
,,,,551,103
,,,,551,103
,,,,551,100
,,,,551,98
,,,,551,99
,,,,551,97
,,,,551,100
,,,,551,106
,,,,551,101
,,,,551,103
,,,,551,104
,,,,551,101
,,,,551,106
,,,,551,98
,,,,551,100
,,,,551,94
,,,,551,94
,,,,551,96
,,,,551,94
,,,,551,97
,,,,551,98
,,,,551,98
,,,,551,97
,,,,551,98
,,,,551,99
,,,,551,97
,,,,551,97
,,,,551,99
,,,,551,97
,,,,551,94
,,,,551,97
,,,,551,101
,,,,551,98
,,,,551,95
,,,,551,104
,,,,551,93
,,,,551,93
,,,,551,101
,,,,551,96
,,,,551,101
,,,,551,100
,,,,551,100
,,,,551,106
,,,,551,100
,,,,551,95
,,,,551,105
,,,,551,103
,,,,551,103
,,,,551,100
,,,,551,104
,,,,551,99
,,,,551,101
,,,,551,101
,,,,551,101
,,,,551,108
,,,,551,109
,,,,551,104
,,,,551,100
,,,,551,108
,,,,551,105
,,,,551,103
,,,,551,102
,,,,551,96
,,,,551,104
,,,,551,98
,,,,551,98
,,,,551,102
,,,,551,98
,,,,551,97
,,,,551,103
,,,,551,101
,,,,551,101
,,,,551,103
,,,,551,104
,,,,551,103
,,,,551,102
,,,,551,97
,,,,551,103
,,,,551,101
,,,,551,95
,,,,551,96
,,,,551,100
,,,,551,99
,,,,551,100
,,,,551,94
,,,,551,94
,,,,551,101
,,,,551,99
,,,,551,103
,,,,551,97
,,,,551,103
,,,,551,107
,,,,551,101
,,,,551,102
,,,,551,97
,,,,551,100
,,,,551,100
,,,,551,95
,,,,551,95
,,,,551,93
,,,,551,102
,,,,551,101
,,,,551,102
,,,,551,105
,,,,551,97
,,,,551,96
,,,,551,100
,,,,551,101
,,,,551,101
,,,,551,97
,,,,551,106
,,,,551,104
,,,,551,99
,,,,551,101
,,,,551,98
,,,,551,100
,,,,551,98
,,,,551,100
,,,,551,99
,,,,551,108
,,,,551,104
,,,,551,97
,,,,551,102
,,,,551,101
,,,,551,99
,,,,551,105
,,,,551,101
,,,,551,103
,,,,551,107
,,,,551,106
,,,,551,107
,,,,551,94
,,,,551,104
,,,,551,95
,,,,551,95
,,,,551,110
,,,,551,106
,,,,551,102
,,,,551,103
,,,,551,101
,,,,551,100
,,,,551,99
,,,,551,98
,,,,551,97
,,,,551,96
,,,,551,105
,,,,551,98
,,,,551,95
,,,,551,98
,,,,551,95
,,,,551,96
,,,,551,96
,,,,551,99
,,,,551,98
,,,,551,96
,,,,551,98
,,,,551,96
,,,,551,97
,,,,551,99
,,,,551,94
,,,,551,101
,,,,551,98
,,,,551,95
,,,,551,98
,,,,551,103
,,,,551,101
,,,,551,100
,,,,551,100
,,,,551,99
,,,,551,95
,,,,551,97
,,,,551,101
,,,,551,101
,,,,551,94
,,,,551,97
,,,,551,97
,,,,551,97
,,,,551,98
,,,,551,99
,,,,551,94
,,,,551,95
,,,,551,102
,,,,551,101
,,,,551,102
,,,,551,100
,,,,551,100
,,,,551,101
,,,,551,102
,,,,551,96
,,,,551,96
,,,,551,92
,,,,551,96
,,,,551,99
,,,,551,97
,,,,551,95
,,,,551,94
,,,,551,96
,,,,551,94
,,,,551,96
,,,,551,95
,,,,551,91
,,,,551,96
,,,,551,98
,,,,551,97
,,,,551,93
,,,,551,96
,,,,551,96
,,,,551,95
,,,,551,95
,,,,551,95
,,,,551,96
,,,,551,104
,,,,551,104
,,,,551,94
,,,,551,98
,,,,551,97
,,,,551,97
,,,,551,99
,,,,551,102
,,,,551,98
,,,,551,101
,,,,551,96
,,,,551,94
,,,,551,104
,,,,551,99
,,,,551,100
,,,,551,98
,,,,551,103
,,,,551,102
,,,,551,99
,,,,551,96
,,,,551,98
,,,,551,95
,,,,551,100
,,,,551,100
,,,,551,96
,,,,551,100
,,,,551,101
,,,,551,96
,,,,551,98
,,,,551,93
,,,,551,97
,,,,551,102
,,,,551,99
,,,,551,103
,,,,551,104
,,,,551,106
,,,,551,102
,,,,551,98
,,,,551,98
,,,,551,95
,,,,551,96
,,,,551,98
,,,,551,101
,,,,551,102
,,,,551,97
,,,,551,97
,,,,551,104
,,,,551,92
,,,,551,94
,,,,551,101
,,,,551,104
,,,,551,99
,,,,551,94
,,,,551,99
,,,,551,96
,,,,551,100
,,,,551,101
,,,,551,98
,,,,551,97
,,,,551,95
,,,,551,96
,,,,551,107
,,,,551,102
,,,,551,96
,,,,551,98
,,,,551,98
,,,,551,98
,,,,551,99
,,,,551,100
,,,,551,95
,,,,551,104
,,,,551,102
,,,,551,100
,,,,551,99
,,,,551,98
,,,,551,97
,,,,551,94
,,,,551,93
,,,,551,92
,,,,551,98
,,,,551,94
,,,,551,104
,,,,551,105
,,,,551,95
,,,,551,100
,,,,551,100
,,,,551,97
,,,,551,103
,,,,551,102
,,,,551,104
,,,,551,100
,,,,551,103
,,,,551,104
,,,,551,97
,,,,551,101
,,,,551,101
,,,,551,93
,,,,551,100
,,,,551,100
,,,,551,101
,,,,551,100
,,,,551,100
,,,,551,104
,,,,551,99
,,,,551,95
,,,,551,96
,,,,551,103
,,,,551,104
,,,,551,96
,,,,551,103
,,,,551,98
,,,,551,97
,,,,551,104
,,,,551,102
,,,,551,94
,,,,551,102
,,,,551,103
,,,,551,96
,,,,551,102
,,,,551,106
,,,,551,106
,,,,551,100
,,,,551,107
,,,,551,102
,,,,551,107
,,,,551,96
,,,,551,94
,,,,551,97
,,,,551,97
,,,,551,101
,,,,551,100
,,,,551,91
,,,,551,99
,,,,551,93
,,,,551,98
,,,,551,96
,,,,551,96
,,,,551,96
,,,,551,100
,,,,551,104
,,,,551,105
,,,,551,97
,,,,551,98
,,,,551,99
,,,,551,92
,,,,551,101
,,,,551,99
,,,,551,94
,,,,551,104
,,,,551,100
,,,,551,98
,,,,551,107
,,,,551,108
,,,,551,103
,,,,551,98
,,,,551,99
,,,,551,102
,,,,551,106
,,,,551,106
,,,,551,98
,,,,551,105
,,,,551,90
,,,,551,94
,,,,551,111
,,,,551,91
,,,,551,90
,,,,551,99
,,,,551,103
,,,,551,105
,,,,551,95
,,,,551,93
,,,,551,95
,,,,551,100
,,,,551,101
,,,,551,99
,,,,551,93
,,,,551,95
,,,,551,106
,,,,551,107
,,,,551,97
,,,,551,93
,,,,551,99
,,,,551,99
,,,,551,96
,,,,551,98
,,,,551,99
,,,,551,95
,,,,551,96
,,,,551,103
,,,,551,102
,,,,551,96
,,,,551,103
,,,,551,99
,,,,551,96
,,,,551,105
,,,,551,104
,,,,551,96
,,,,551,98
,,,,551,97
,,,,551,99
,,,,551,101
,,,,551,98
,,,,551,101
,,,,551,101
,,,,551,97
,,,,551,103
,,,,551,106
,,,,551,105
,,,,551,102
,,,,551,102
,,,,551,98
,,,,551,97
,,,,551,101
,,,,551,99
,,,,551,99
,,,,551,101
,,,,551,104
,,,,551,105
,,,,551,100
,,,,551,100
,,,,551,98
,,,,551,101
,,,,551,100
,,,,551,101
,,,,551,103
,,,,551,100
,,,,551,100
,,,,551,109
,,,,551,105
,,,,551,98
,,,,551,94
,,,,551,104
,,,,551,100
,,,,551,98
,,,,551,106
,,,,551,104
,,,,551,98
,,,,551,103
